species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering,source
Hardhead,Existing,juv,floodplain,7000,12.13492223951294,2018-11-19T10:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,7000,0.0020823490358812596,2018-11-19T10:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,7000,19.01885204814649,2018-11-19T10:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,9000,1.0442825206732747e-6,2018-11-19T20:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,9000,13.374336542244983,2018-11-19T20:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,9000,5.899313726178867e-4,2018-11-19T20:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,9000,19.78440463836673,2018-11-19T20:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,10000,0,2018-11-20T06:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,10000,13.891726540878873,2018-11-20T06:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,10000,4.365625657947689e-4,2018-11-20T06:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,10000,20.196793419491495,2018-11-20T06:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,11000,0,2018-11-20T16:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,11000,14.296650172825158,2018-11-20T16:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,11000,3.32682784047156e-4,2018-11-20T16:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,11000,20.919013240425695,2018-11-20T16:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,12000,0,2018-11-21T02:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,12000,14.469760502668006,2018-11-21T02:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,12000,2.2284865148379174e-4,2018-11-21T02:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,12000,21.689531340451804,2018-11-21T02:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,13000,0,2018-11-21T12:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,13000,14.490585471968764,2018-11-21T12:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,13000,1.3312648308425534e-4,2018-11-21T12:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,13000,22.262266697037692,2018-11-21T12:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,14000,0,2018-11-21T22:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,14000,15.204003411105054,2018-11-21T22:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,14000,6.757008265422022e-5,2018-11-21T22:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,14000,22.86881876380468,2018-11-21T22:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,instream,15000,0,2018-11-22T08:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,juv,floodplain,15000,15.937764590770348,2018-11-22T08:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,instream,15000,2.486789677661773e-5,2018-11-22T08:00:00Z,NA,Existing_hardhead.csv
Hardhead,Existing,adult,floodplain,15000,23.659965540811214,2018-11-22T08:00:00Z,NA,Existing_hardhead.csv
Hardhead,Proposed,juv,instream,100,4.164084426779669,2018-11-15T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,100,0.9458387052390916,2018-11-15T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,100,7.81491639877432,2018-11-15T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,100,1.5854598177269923,2018-11-15T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,250,3.617122373683699,2018-11-15T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,250,1.832160235756568,2018-11-15T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,250,5.685915539955765,2018-11-15T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,250,2.731254164417078,2018-11-15T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,300,3.597560717793428,2018-11-16T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,300,2.29311210675825,2018-11-16T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,300,5.961686859467907,2018-11-16T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,300,3.2457290263810417,2018-11-16T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,400,2.4448122159773056,2018-11-16T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,400,2.702526223208653,2018-11-16T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,400,5.0826525357085925,2018-11-16T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,400,3.9464876656572776,2018-11-16T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,500,1.5666983380746582,2018-11-16T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,500,3.3088251386415433,2018-11-16T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,500,3.6663982425995925,2018-11-16T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,500,4.807464020772488,2018-11-16T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,600,1.054301221602619,2018-11-17T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,600,4.4763696281249095,2018-11-17T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,600,2.797449746775574,2018-11-17T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,600,6.364147319018817,2018-11-17T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,1000,0.36861406611721204,2018-11-17T18:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,1000,6.903214851709453,2018-11-17T18:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,1000,1.047753751862818,2018-11-17T18:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,1000,10.700804653318205,2018-11-17T18:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,3000,0.019661534146883618,2018-11-18T04:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,3000,9.583063743766889,2018-11-18T04:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,3000,0.06234906320031403,2018-11-18T04:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,3000,15.46108337750144,2018-11-18T04:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,5000,0.001981333031517567,2018-11-18T14:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,5000,9.944341268090541,2018-11-18T14:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,5000,0.012138306540820971,2018-11-18T14:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,5000,17.026888650336787,2018-11-18T14:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,6000,6.031839399636247e-4,2018-11-19T00:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,6000,10.964977059320168,2018-11-19T00:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,6000,0.005778286691357565,2018-11-19T00:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,6000,18.36705216638037,2018-11-19T00:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,7000,1.883056458624608e-4,2018-11-19T10:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,7000,12.6595641175884,2018-11-19T10:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,7000,0.002422501048944446,2018-11-19T10:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,7000,19.76847261449516,2018-11-19T10:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,9000,1.0866100982014208e-4,2018-11-19T20:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,9000,15.110200613636518,2018-11-19T20:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,9000,0.0011852699294554367,2018-11-19T20:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,9000,22.64372032335477,2018-11-19T20:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,10000,2.471876625116764e-5,2018-11-20T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,10000,15.545035274156582,2018-11-20T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,10000,7.860194034361195e-4,2018-11-20T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,10000,23.557195317116847,2018-11-20T06:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,11000,6.155450188152132e-7,2018-11-20T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,11000,15.904300333574838,2018-11-20T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,11000,5.781390353801296e-4,2018-11-20T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,11000,24.52206499893814,2018-11-20T16:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,12000,0,2018-11-21T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,12000,15.92564070091984,2018-11-21T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,12000,4.220275263730316e-4,2018-11-21T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,12000,25.143224000888097,2018-11-21T02:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,13000,5.990733626603419e-7,2018-11-21T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,13000,15.5989535481926,2018-11-21T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,13000,2.6240177962525823e-4,2018-11-21T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,13000,25.351513786144395,2018-11-21T12:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,14000,1.3043972092880772e-5,2018-11-21T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,14000,16.070153209296556,2018-11-21T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,14000,1.3176315434866123e-4,2018-11-21T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,14000,25.71572657961967,2018-11-21T22:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,15000,8.109057049213037e-6,2018-11-22T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,floodplain,15000,16.74354264449332,2018-11-22T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,instream,15000,5.79408458943941e-5,2018-11-22T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,adult,floodplain,15000,26.322587057704993,2018-11-22T08:00:00Z,TRUE,Proposed_hardhead.csv
Hardhead,Proposed,juv,instream,100,0.9371107895179719,2018-11-15T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,100,0.0901700603156284,2018-11-15T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,100,0.8756193751340158,2018-11-15T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,100,0.01612796674278277,2018-11-15T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,250,2.1375784909720075,2018-11-15T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,250,0.354787877868136,2018-11-15T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,250,3.4386763371708438,2018-11-15T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,250,0.23230732670359017,2018-11-15T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,300,2.9927411778596107,2018-11-16T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,300,0.4795325463708814,2018-11-16T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,300,4.911320701384614,2018-11-16T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,300,0.4211145497524925,2018-11-16T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,400,4.527436937251502,2018-11-16T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,400,0.6903198324947762,2018-11-16T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,400,8.049053771263353,2018-11-16T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,400,0.8648728975888946,2018-11-16T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,500,6.070902680830579,2018-11-16T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,500,0.9489088799684053,2018-11-16T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,500,11.067438132434313,2018-11-16T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,500,1.4480200817356197,2018-11-16T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,600,7.039004040561276,2018-11-17T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,600,1.317014361284295,2018-11-17T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,600,13.388331711570881,2018-11-17T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,600,2.3719918581025228,2018-11-17T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,1000,7.895091810447605,2018-11-17T18:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,1000,2.8344006105650155,2018-11-17T18:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,1000,16.001782763193447,2018-11-17T18:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,1000,5.881590485806542,2018-11-17T18:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,3000,8.524478332298003,2018-11-18T04:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,3000,10.040422373660714,2018-11-18T04:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,3000,11.994742113562262,2018-11-18T04:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,3000,20.453859484117935,2018-11-18T04:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,5000,6.580941705977747,2018-11-18T14:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,5000,16.85144483135038,2018-11-18T14:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,5000,9.844102899919116,2018-11-18T14:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,5000,31.789452460800003,2018-11-18T14:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,6000,5.58009205920361,2018-11-19T00:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,6000,19.968177133135068,2018-11-19T00:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,6000,9.171834371251332,2018-11-19T00:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,6000,36.671964183292594,2018-11-19T00:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,7000,4.70837466158613,2018-11-19T10:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,7000,23.216685896612013,2018-11-19T10:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,7000,8.528090624929769,2018-11-19T10:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,7000,41.139901158829545,2018-11-19T10:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,9000,3.3984975737156065,2018-11-19T20:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,9000,28.572845277221553,2018-11-19T20:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,9000,7.299784281066712,2018-11-19T20:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,9000,48.10857828273487,2018-11-19T20:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,10000,2.899515908351407,2018-11-20T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,10000,30.974119881577796,2018-11-20T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,10000,6.698134040194417,2018-11-20T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,10000,51.260374517489524,2018-11-20T06:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,11000,2.48052648694161,2018-11-20T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,11000,33.371230121486434,2018-11-20T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,11000,6.086553690224713,2018-11-20T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,11000,54.546487400321766,2018-11-20T16:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,12000,2.122625771281965,2018-11-21T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,12000,35.85384166571067,2018-11-21T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,12000,5.473882114726861,2018-11-21T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,12000,58.079412637776706,2018-11-21T02:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,13000,1.871920533873909,2018-11-21T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,13000,38.04858446832687,2018-11-21T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,13000,5.029047600956201,2018-11-21T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,13000,61.209664640361126,2018-11-21T12:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,14000,1.6994773991424652,2018-11-21T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,14000,39.935706085541746,2018-11-21T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,14000,4.709488229900871,2018-11-21T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,14000,63.9427471084276,2018-11-21T22:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,instream,15000,1.5579635952298347,2018-11-22T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,juv,floodplain,15000,41.769678641557775,2018-11-22T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,instream,15000,4.413838498346926,2018-11-22T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
Hardhead,Proposed,adult,floodplain,15000,66.69447574591199,2018-11-22T08:00:00Z,FALSE,Proposed_no_lowering_hardhead.csv
